"","age","bid","biden","bipoc","ccHumanCaused","ccNatureCaused","collegeGrad","county","drought","drought3","drought4","DurationSec","educ","EEExposure","EEExposureAll","EEFrequency","EEFrequencyAll","EEIntensity","EEIntensityAll","extremeExperienceYN","fires","heatwaves","hurricanes","hurricanesTropStorms","income","male","nonvoter","noReportDrought","noReportFire","noReportHeatwave","noReportHurricaneTropStorm","noReportTornado","PersonalExpImpact_evacuate","PersonalExpImpact_incomelost","PersonalExpImpact_livingquarterdamage","PersonalExpImpact_livingquarterlost","PersonalExpImpact_nearmiss","PersonalExpImpact_other","PersonalExpImpact_sheltering","PersonalExpImpact_smoke","PersonalExpImpact_total","PersonalExpImpactOE","PersonalExpType_drought","PersonalExpType_flood","PersonalExpType_heat","PersonalExpType_hurricane","PersonalExpType_other","PersonalExpType_tornado","PersonalExpType_total","PersonalExpType_wildfire","PersonalExpTypeOE","Registered_Drought","Registered_EventTypeSum","Registered_Extreme","Registered_Extreme_incldHeatwaves","Registered_Heatwave","Registered_Hurricane","Registered_NoReport_Extreme","Registered_Tornado","Registered_Wildfire","Reported_Drought","Reported_Extreme","Reported_Extreme_exldHeatFlood","Reported_Flood","Reported_Heatwave","Reported_Hurricane","Reported_Other","Reported_Tornado","Reported_Wildfire","ReportedFlood_NoVerified_Extreme","ReportedHeatwave_NoVerified_Extreme","ReportedIntensity_Extreme","state","thirdparty","tornado0","tornado1","tornado2","tornado3","tornado4","tornadoTotal","tropStorms","trump","Verified_Drought","Verified_Extreme","Verified_Extreme_Any","Verified_Heatwave","Verified_Hurricane","Verified_Tornado","Verified_Wildfire","wtp","wtpValue"
"979",5.95,65,1,1,1,0,1,"Orange County",-0.686242728915399,3,0,915,3,7,7,2,2,5,5,1,0,10,0,0,200,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,1,0,0,1,0,NA,1,2,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.937864175361868,"FL",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,0,0,0,0,1,65
"980",3.95,125,1,1,0,0,0,"Kings County",-0.952073089971179,0,0,821,2,2,2,1,1,1,1,1,0,0,0,0,62.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-0.452177328404229,"NY",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,0,125
"981",3.95,105,1,1,0,1,1,"Jefferson County",0.574192220516075,7,10,1542,3,NA,0,NA,0,NA,0,0,0,9,1,2,62.5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"AL",0,0,0,0,0,0,-0.809391123281774,1,0,0,0,0,0,0,0,0,1,105
"982",4.95,25,1,1,0,0,1,"Marion County",-0.952073089971179,0,0,1354,3,6,6,1,1,5,5,1,0,12,0,0,62.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,1,0,0,1,0,NA,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.937864175361868,"FL",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,0,25
"983",3.95,125,1,1,1,0,0,"Santa Rosa County",-0.863462969619253,1,0,1397,2,NA,0,NA,0,NA,0,0,80,4,1,1,17.5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"FL",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,125
"984",3.95,165,0,1,1,0,1,"San Diego County",3.9214835293848,55,0,1833,3,NA,0,NA,0,NA,0,0,1,7,0,0,87.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"CA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,0,165
"985",2.95,205,1,1,1,0,1,"Sacramento County",0.757380440571279,6,13,370,4,NA,0,NA,0,NA,0,0,0,9,0,0,200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"CA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,205
"986",2.1,165,1,1,1,0,0,"Hillsborough County",-0.952073089971179,0,0,537,2,2,2,0,0,2,2,1,0,11,1,1,87.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,0,0,1,0,0,0,1,0,NA,0,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.104666952462705,"FL",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,1,0,0,0,1,165
"987",2.1,145,1,1,1,0,1,"Lincoln Parish",-0.952073089971179,0,0,777,4,6,6,2,2,4,4,1,1,8,1,1,17.5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,NA,0,0,0,1,0,1,2,0,NA,0,4,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0.590353799420343,"LA",0,0,3,0,1,0,13.0307008522712,0,0,0,1,1,0,1,1,0,0,145
"988",4.95,245,1,1,0,1,1,"Contra Costa County",0.731519196715431,19,0,1012,3,9,9,4,4,5,5,1,0,6,0,0,125,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,NA,1,0,1,0,0,0,2,0,NA,1,2,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.937864175361868,"CA",0,0,0,0,0,0,-0.809391123281774,0,0,1,1,1,1,0,0,0,1,245
"989",2.95,105,0,0,0,0,1,"Brevard County",-0.952073089971179,0,0,1592,3,8,8,3,3,5,5,1,0,12,0,1,62.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,NA,0,0,1,0,0,0,2,1,NA,0,3,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0.937864175361868,"FL",0,1,1,0,0,0,3.86425965420212,1,0,0,0,1,1,0,0,0,0,105
"990",3.95,165,1,1,1,0,0,"Clayton County",0.0226382339000158,11,0,407,1,NA,0,NA,0,NA,0,0,0,11,0,0,10,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"GA",0,1,0,0,0,0,2.07068133037738,0,0,0,0,0,0,0,0,0,1,165
"991",2.1,105,0,1,1,0,0,"Los Angeles County",4.02293917835774,4,51,1680,2,6,6,2,2,4,4,1,0,10,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,1,0,0,0,2,1,NA,1,2,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0.590353799420343,"CA",1,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,1,0,0,0,0,105
"992",4.95,265,1,1,1,0,0,"Cobb County",1.72214513219022,22,8,1640,2,5,5,2,2,3,3,1,0,11,0,0,62.5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,NA,0,0,0,0,0,1,1,0,NA,1,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.242843423478819,"GA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,0,0,0,0,0,265
"993",2.1,245,1,1,1,0,0,"Miami-Dade County",-0.952073089971179,0,0,2778,2,4,4,1,1,3,3,1,1,10,1,1,62.5,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,NA,0,0,0,1,0,0,1,0,NA,0,3,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0.242843423478819,"FL",0,0,0,0,0,0,-0.809391123281774,0,0,0,1,1,0,1,0,0,0,245
"994",2.95,245,0,1,1,0,1,"DeKalb County",0.19985847460387,13,0,584,4,8,8,3,3,5,5,1,0,10,0,0,37.5,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,3,NA,0,0,0,1,0,1,3,1,NA,1,2,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.937864175361868,"GA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,0,0,0,0,1,245
"995",2.95,125,0,1,1,0,1,"San Bernardino County",4.02293917835774,4,51,608,3,NA,0,NA,0,NA,0,0,0,16,0,0,87.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"CA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,125
"996",2.1,145,1,1,0,1,0,"Los Angeles County",4.02691783125864,2,53,1051,2,6,6,3,3,3,3,1,0,10,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,1,0,0,0,2,1,NA,1,2,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0.242843423478819,"CA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,1,0,0,0,1,145
"997",2.1,45,1,1,1,0,1,"Washington County",-0.952073089971179,0,0,8985,4,5,5,1,1,4,4,1,0,6,0,0,37.5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,NA,0,0,0,0,0,0,1,1,NA,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.590353799420343,"OR",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,0,45
"998",2.95,185,1,0,1,0,1,"Los Angeles County",4.02293917835774,4,51,970,3,8,8,3,3,5,5,1,0,10,0,0,62.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,NA,0,1,0,1,0,0,2,0,NA,1,2,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0.937864175361868,"CA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,0,0,0,0,1,185
"999",2.1,25,1,1,1,0,0,"Miami-Dade County",-0.952073089971179,0,0,843,2,6,6,2,2,4,4,1,0,9,0,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3,NA,0,1,0,1,0,0,2,0,NA,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0.590353799420343,"FL",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,25
"1000",2.1,85,0,1,1,0,1,"Bulloch County",-0.952073089971179,0,0,36284,4,NA,0,NA,0,NA,0,0,0,9,1,1,62.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"GA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,85
"1001",2.1,25,1,1,1,0,0,"Alameda County",-0.065971886451911,10,0,332,2,8,8,1,1,7,7,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,2,1,NA,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1.63288492724492,"CA",0,0,0,0,0,0,-0.809391123281774,0,0,1,1,1,0,0,0,0,1,25
"1002",2.1,245,1,1,0,0,0,"Duval County",-0.952073089971179,0,0,504,2,NA,0,NA,0,NA,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"FL",0,0,0,0,0,0,-0.809391123281774,1,0,0,0,0,0,0,0,0,1,245
"1003",2.1,165,1,1,0,0,0,"Newton County",1.54890354438727,18,10,238,2,NA,0,NA,0,NA,0,0,0,9,0,0,37.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"GA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,0,165
"1004",2.1,145,0,1,1,0,0,"Benton County",-0.952073089971179,0,0,1146,2,NA,0,NA,0,NA,0,0,0,12,0,0,37.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"WA",0,1,0,0,0,0,2.07068133037738,0,0,0,0,0,0,0,0,0,1,145
